id tweet	date	author	text	app	id user	followers	following	stauses	location	urls	geolocation	name	description	url_media	type media	quoted	relation	replied_id	user replied	retweeted_id	user retweeted	quoted_id	user quoted	first HT	lang	created_at	verified	avatar	link	modularity_class	date_calc
1567098515855183873	2022-09-06 10:32:56	@gbouso	rt @arteviajero_com: retrato de una mujer pompeyana, esta obra maestra de la musivaria romana fue realizada en opus vermiculatum. en ella sorprenden sus minuciosos detalles y el gran realismo. la pieza procede de pompeya y se conserva en el museo arqueológico de nápoles #buenosdias #felizmartes https://t.co/rbf85hhv3q	Twitter Web App	16187343	396	575	13662		None	None	Germán Bouso		http://pbs.twimg.com/media/Fb81aYpX0AEKB4g.jpg	photo	None	RT	None	None	1567029932957614080	@arteviajero_com	None	None	BuenosDias	es	2008-09-08 17:06:14	False	https://pbs.twimg.com/profile_images/529657031800537088/3DW9b4a6_normal.jpeg	https://twitter.com/GBouso/status/1567098515855183873	6.0	2022-09-06 10:32
1567098604384288769	2022-09-06 10:33:17	@amuozp3	de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1517870062379618304	1097	4209	11153	Venezuela	None	None	Alfredo Muñoz Perez	General de Bomberos cuenta alternativa ya que me fue bloqueada mi cuenta original @amuozp	http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	None	None	None	None	none	None	None	SomosPatriaQueSeRespeta	es	2022-04-23 14:17:07	False	https://pbs.twimg.com/profile_images/1518250793375305728/E-p-QjQq_normal.jpg	https://twitter.com/amuozp3/status/1567098604384288769	9.0	2022-09-06 10:33
1567099074679029761	2022-09-06 10:35:09	@martelo92908027	rt @arteviajero_com: retrato de una mujer pompeyana, esta obra maestra de la musivaria romana fue realizada en opus vermiculatum. en ella sorprenden sus minuciosos detalles y el gran realismo. la pieza procede de pompeya y se conserva en el museo arqueológico de nápoles #buenosdias #felizmartes https://t.co/rbf85hhv3q	Twitter for Android	1552397006542442497	49	428	2539		None	None	Martelo	Leer, escuchar música y caminar.	http://pbs.twimg.com/media/Fb81aYpX0AEKB4g.jpg	photo	None	RT	None	None	1567029932957614080	@arteviajero_com	None	None	BuenosDias	es	2022-07-27 20:55:19	False	https://pbs.twimg.com/profile_images/1552397577810837504/Oqy8sUeN_normal.jpg	https://twitter.com/Martelo92908027/status/1567099074679029761	6.0	2022-09-06 10:35
1567099153435578368	2022-09-06 10:35:28	@amuozp3	de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1517870062379618304	1097	4209	11153	Venezuela	None	None	Alfredo Muñoz Perez	General de Bomberos cuenta alternativa ya que me fue bloqueada mi cuenta original @amuozp	http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	None	None	None	None	none	None	None	SomosPatriaQueSeRespeta	es	2022-04-23 14:17:07	False	https://pbs.twimg.com/profile_images/1518250793375305728/E-p-QjQq_normal.jpg	https://twitter.com/amuozp3/status/1567099153435578368	9.0	2022-09-06 10:35
1567099548077592576	2022-09-06 10:37:02	@yeneyustiz29	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1513532194542739461	549	201	60630	Lara, Venezuela	None	None	Yenely	Mi Fortaleza	http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-04-11 14:59:47	False	https://pbs.twimg.com/profile_images/1513537007439519751/th30WY8d_normal.jpg	https://twitter.com/yeneyustiz29/status/1567099548077592576	9.0	2022-09-06 10:37
1567099551491756033	2022-09-06 10:37:03	@guarico53	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1563146158301904898	112	7	13315		None	None	NANCY CLARET LECUMBERRE		http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-26 12:47:52	False	https://pbs.twimg.com/profile_images/1563222139095830530/ux355tux_normal.jpg	https://twitter.com/guarico53/status/1567099551491756033	9.0	2022-09-06 10:37
1567099601399734272	2022-09-06 10:37:14	@pedroacosta251	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1397548386782482434	284	36	44743		None	None	Pedroacosta25	trabajar	http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2021-05-26 13:41:47	False	https://pbs.twimg.com/profile_images/1397549839706202115/QzPoa8Vo_normal.jpg	https://twitter.com/Pedroacosta251/status/1567099601399734272	9.0	2022-09-06 10:37
1567100115290144768	2022-09-06 10:39:17	@fanusa22	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1555664743893028864	140	37	21663		None	None	Iber		http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-05 21:19:22	False	https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	https://twitter.com/Fanusa22/status/1567100115290144768	9.0	2022-09-06 10:39
1567100125188706304	2022-09-06 10:39:19	@norabar92299918	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1548294612074213376	118	154	4947		None	None	Nora barrios	Venezuela el mejor país del mundo	http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-07-16 13:13:04	False	https://pbs.twimg.com/profile_images/1548294796615098369/CkPXBr8P_normal.jpg	https://twitter.com/Norabar92299918/status/1567100125188706304	9.0	2022-09-06 10:39
1567100332315918337	2022-09-06 10:40:09	@erick26alberto	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1444257846430998528	442	546	47222		None	None	erick fuenmayor		http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2021-10-02 11:08:53	False	https://pbs.twimg.com/profile_images/1523796628213227522/KtL3zY8t_normal.jpg	https://twitter.com/erick26alberto/status/1567100332315918337	9.0	2022-09-06 10:40
1567100382618206209	2022-09-06 10:40:21	@yeneyustiz29	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1513532194542739461	549	201	60630	Lara, Venezuela	None	None	Yenely	Mi Fortaleza	http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-04-11 14:59:47	False	https://pbs.twimg.com/profile_images/1513537007439519751/th30WY8d_normal.jpg	https://twitter.com/yeneyustiz29/status/1567100382618206209	9.0	2022-09-06 10:40
1567100476637827074	2022-09-06 10:40:43	@erick26alberto	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1444257846430998528	442	546	47222		None	None	erick fuenmayor		http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2021-10-02 11:08:53	False	https://pbs.twimg.com/profile_images/1523796628213227522/KtL3zY8t_normal.jpg	https://twitter.com/erick26alberto/status/1567100476637827074	9.0	2022-09-06 10:40
1567100639838093318	2022-09-06 10:41:22	@jose96465585	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1536685180957630464	134	62	15833		None	None	Jose	Amar al prójimo	http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-06-14 12:21:28	False	https://pbs.twimg.com/profile_images/1536686730912448514/uVBRR1YZ_normal.jpg	https://twitter.com/Jose96465585/status/1567100639838093318	9.0	2022-09-06 10:41
1567100737124974595	2022-09-06 10:41:45	@javieranua	rt @romanicoespana: el monasterio del santa maría y el divino salvador de ferreira de pantón (lugo), popularmente conocido como de las madres bernardas al ser el único cenobio femenino aún con comunidad religiosa activa de toda la ribeira sacra #buenosdias #felizmartes https://t.co/tbbmamjyqj	Twitter for iPad	540621707	10423	11461	167935		None	None	Xabier Añua		http://pbs.twimg.com/media/Fb9KT6GWYAA9QW1.jpg	photo	None	RT	None	None	1567052964199649281	@romanicoespana	None	None	BuenosDias	es	2012-03-30 07:44:56	False	https://pbs.twimg.com/profile_images/883047378483376128/UA_-D1mB_normal.jpg	https://twitter.com/javieranua/status/1567100737124974595	6.0	2022-09-06 10:41
1567100878582169600	2022-09-06 10:42:19	@fanusa22	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1555664743893028864	140	37	21663		None	None	Iber		http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-05 21:19:22	False	https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	https://twitter.com/Fanusa22/status/1567100878582169600	9.0	2022-09-06 10:42
1567100892624592896	2022-09-06 10:42:22	@morajoseito	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1506035314569142281	113	24	16853		None	None	Joseito Mora	Estoy vivo	http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-03-21 22:29:53	False	https://pbs.twimg.com/profile_images/1506035540738650120/F6SFN1_H_normal.jpg	https://twitter.com/MoraJoseito/status/1567100892624592896	9.0	2022-09-06 10:42
1567100896714129410	2022-09-06 10:42:23	@gregori73911397	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1566823441361248257	24	27	1034		None	None	Gregorio Salazar		http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-09-05 16:20:32	False	https://pbs.twimg.com/profile_images/1566823607715741697/zAzqeDCm_normal.png	https://twitter.com/Gregori73911397/status/1567100896714129410	9.0	2022-09-06 10:42
1567101009696116736	2022-09-06 10:42:50	@jose96465585	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1536685180957630464	134	62	15833		None	None	Jose	Amar al prójimo	http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-06-14 12:21:28	False	https://pbs.twimg.com/profile_images/1536686730912448514/uVBRR1YZ_normal.jpg	https://twitter.com/Jose96465585/status/1567101009696116736	9.0	2022-09-06 10:42
1567101258477043712	2022-09-06 10:43:50	@morajoseito	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1506035314569142281	113	24	16853		None	None	Joseito Mora	Estoy vivo	http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-03-21 22:29:53	False	https://pbs.twimg.com/profile_images/1506035540738650120/F6SFN1_H_normal.jpg	https://twitter.com/MoraJoseito/status/1567101258477043712	9.0	2022-09-06 10:43
1567101474554929154	2022-09-06 10:44:41	@cryp303	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1565683030399795201	10	54	726		None	None	cryptic		http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-09-02 12:48:44	False	https://pbs.twimg.com/profile_images/1565683364077731841/FgigY13-_normal.jpg	https://twitter.com/cryp303/status/1567101474554929154	9.0	2022-09-06 10:44
1567101620302843906	2022-09-06 10:45:16	@gregori73911397	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1566823441361248257	24	27	1034		None	None	Gregorio Salazar		http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-09-05 16:20:32	False	https://pbs.twimg.com/profile_images/1566823607715741697/zAzqeDCm_normal.png	https://twitter.com/Gregori73911397/status/1567101620302843906	9.0	2022-09-06 10:45
1567102300593717248	2022-09-06 10:47:58	@ahingaura	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1489736282926374912	187	152	18230		None	None	Aura ahing	Bailar	http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-02-04 23:03:31	False	https://pbs.twimg.com/profile_images/1489736647105208329/TrR1bsTh_normal.jpg	https://twitter.com/AhingAura/status/1567102300593717248	7.0	2022-09-06 10:47
1567102631004327938	2022-09-06 10:49:17	@hachy2310	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1564340438865248257	70	15	10571		None	None	Victor Heredia		http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-29 19:53:41	False	https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	https://twitter.com/hachy2310/status/1567102631004327938	9.0	2022-09-06 10:49
1567102932402708480	2022-09-06 10:50:29	@yulianalinares1	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	364490260	304	384	52711	venezuela	None	None	yuliana linares	Amo a Mis 3 Hijos :)	http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2011-08-29 21:18:34	False	https://pbs.twimg.com/profile_images/1519560084/Yuliana_y_luis_E_normal.jpg	https://twitter.com/yulianalinares1/status/1567102932402708480	9.0	2022-09-06 10:50
1567103043484717058	2022-09-06 10:50:55	@dragonball20223	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1566872018112454656	8	2	639		None	None	dragonball2022		http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-09-05 19:33:24	False	https://pbs.twimg.com/profile_images/1566872284232650753/Z0bj_3sh_normal.jpg	https://twitter.com/dragonball20223/status/1567103043484717058	9.0	2022-09-06 10:50
1567103125667946497	2022-09-06 10:51:15	@dragonball20223	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1566872018112454656	8	2	639		None	None	dragonball2022		http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-09-05 19:33:24	False	https://pbs.twimg.com/profile_images/1566872284232650753/Z0bj_3sh_normal.jpg	https://twitter.com/dragonball20223/status/1567103125667946497	9.0	2022-09-06 10:51
1567103130424287238	2022-09-06 10:51:16	@hachy2310	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *declinación solar* hoy en los 6° 20' 01'‘; incide perpendicularmente sobre el *sur de apure, bolívar y nuestro esequibo* #felizmartes https://t.co/rzaoghjxks	Twitter for Android	1564340438865248257	70	15	10571		None	None	Victor Heredia		http://pbs.twimg.com/media/Fb9z4EUXgAEkIOp.jpg	photo	None	RT	None	None	1567098604384288769	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-29 19:53:41	False	https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	https://twitter.com/hachy2310/status/1567103130424287238	9.0	2022-09-06 10:51
1567103341599014913	2022-09-06 10:52:06	@mcrespogarrido	rt @arteviajero_com: retrato de una mujer pompeyana, esta obra maestra de la musivaria romana fue realizada en opus vermiculatum. en ella sorprenden sus minuciosos detalles y el gran realismo. la pieza procede de pompeya y se conserva en el museo arqueológico de nápoles #buenosdias #felizmartes https://t.co/rbf85hhv3q	Twitter for Android	1219985810	93	314	2256		None	None	María Crespo Garrido	En busca de la independencia y la libertad.	http://pbs.twimg.com/media/Fb81aYpX0AEKB4g.jpg	photo	None	RT	None	None	1567029932957614080	@arteviajero_com	None	None	BuenosDias	es	2013-02-25 23:11:18	False	https://pbs.twimg.com/profile_images/1254292531568955392/4J1RtM-a_normal.jpg	https://twitter.com/mcrespogarrido/status/1567103341599014913	6.0	2022-09-06 10:52
1567103434859417605	2022-09-06 10:52:28	@amuozp3	de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *pronóstico de oleaje* #felizmartes https://t.co/bq7vx36n70	Twitter for Android	1517870062379618304	1097	4209	11153	Venezuela	None	None	Alfredo Muñoz Perez	General de Bomberos cuenta alternativa ya que me fue bloqueada mi cuenta original @amuozp	http://pbs.twimg.com/media/Fb94RO6WIAAnDut.jpg	photo	None	None	None	None	None	none	None	None	SomosPatriaQueSeRespeta	es	2022-04-23 14:17:07	False	https://pbs.twimg.com/profile_images/1518250793375305728/E-p-QjQq_normal.jpg	https://twitter.com/amuozp3/status/1567103434859417605	9.0	2022-09-06 10:52
1567103501641072640	2022-09-06 10:52:44	@amuozp3	de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *precipitaciones totales estimadas* #felizmartes https://t.co/id36fl1xv5	Twitter for Android	1517870062379618304	1097	4209	11153	Venezuela	None	None	Alfredo Muñoz Perez	General de Bomberos cuenta alternativa ya que me fue bloqueada mi cuenta original @amuozp	http://pbs.twimg.com/media/Fb94VHJXkAAcNYu.jpg	photo	None	None	None	None	None	none	None	None	SomosPatriaQueSeRespeta	es	2022-04-23 14:17:07	False	https://pbs.twimg.com/profile_images/1518250793375305728/E-p-QjQq_normal.jpg	https://twitter.com/amuozp3/status/1567103501641072640	9.0	2022-09-06 10:52
1567103552559906818	2022-09-06 10:52:56	@amuozp3	de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *temperaturas máximas estimadas* #felizmartes https://t.co/yfuwr6m6ud	Twitter for Android	1517870062379618304	1097	4209	11153	Venezuela	None	None	Alfredo Muñoz Perez	General de Bomberos cuenta alternativa ya que me fue bloqueada mi cuenta original @amuozp	http://pbs.twimg.com/media/Fb94YGoXoAIb44k.jpg	photo	None	None	None	None	None	none	None	None	SomosPatriaQueSeRespeta	es	2022-04-23 14:17:07	False	https://pbs.twimg.com/profile_images/1518250793375305728/E-p-QjQq_normal.jpg	https://twitter.com/amuozp3/status/1567103552559906818	9.0	2022-09-06 10:52
1567103604346986498	2022-09-06 10:53:09	@amuozp3	de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *temperaturas mínimas estimadas* #felizmartes https://t.co/x2tokuhkvy	Twitter for Android	1517870062379618304	1097	4209	11153	Venezuela	None	None	Alfredo Muñoz Perez	General de Bomberos cuenta alternativa ya que me fue bloqueada mi cuenta original @amuozp	http://pbs.twimg.com/media/Fb94bGwX0AA7I4u.jpg	photo	None	None	None	None	None	none	None	None	SomosPatriaQueSeRespeta	es	2022-04-23 14:17:07	False	https://pbs.twimg.com/profile_images/1518250793375305728/E-p-QjQq_normal.jpg	https://twitter.com/amuozp3/status/1567103604346986498	9.0	2022-09-06 10:53
1567103689004834817	2022-09-06 10:53:29	@amuozp3	de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *seguimiento de ondas tropicales* #reporte de las 05:05 hlv #felizmartes https://t.co/2pnniqvc1t	Twitter for Android	1517870062379618304	1097	4209	11153	Venezuela	None	None	Alfredo Muñoz Perez	General de Bomberos cuenta alternativa ya que me fue bloqueada mi cuenta original @amuozp	http://pbs.twimg.com/media/Fb94gBLXkAI6Cn_.jpg	photo	None	None	None	None	None	none	None	None	SomosPatriaQueSeRespeta	es	2022-04-23 14:17:07	False	https://pbs.twimg.com/profile_images/1518250793375305728/E-p-QjQq_normal.jpg	https://twitter.com/amuozp3/status/1567103689004834817	9.0	2022-09-06 10:53
1567103714321731584	2022-09-06 10:53:35	@guarico53	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *temperaturas mínimas estimadas* #felizmartes https://t.co/x2tokuhkvy	Twitter for Android	1563146158301904898	112	7	13315		None	None	NANCY CLARET LECUMBERRE		http://pbs.twimg.com/media/Fb94bGwX0AA7I4u.jpg	photo	None	RT	None	None	1567103604346986498	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-26 12:47:52	False	https://pbs.twimg.com/profile_images/1563222139095830530/ux355tux_normal.jpg	https://twitter.com/guarico53/status/1567103714321731584	9.0	2022-09-06 10:53
1567103760438071296	2022-09-06 10:53:46	@hilda7071	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *estimación del riesgo de propagación del covid-19* #video #felizmartes https://t.co/ujxqjbxkcd	Twitter for Android	1556959245979078657	464	1219	26668	Maracay, Venezuela	None	None	hilda7071	Ama de Casa	http://pbs.twimg.com/ext_tw_video_thumb/1567098635640344579/pu/img/fLt7fNJTKoM2dqS5.jpg	photo	None	RT	None	None	1567099153435578368	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-09 11:03:31	False	https://pbs.twimg.com/profile_images/1562679320979640321/alOxTa3M_normal.jpg	https://twitter.com/hilda7071/status/1567103760438071296	7.0	2022-09-06 10:53
1567103822190858242	2022-09-06 10:54:01	@guarico53	rt @amuozp3: de interés infórmate toma nota vía @inameh informó @mippcivzla #somospatriaqueserespeta  #6sep #inamehinforma *temperaturas máximas estimadas* #felizmartes https://t.co/yfuwr6m6ud	Twitter for Android	1563146158301904898	112	7	13315		None	None	NANCY CLARET LECUMBERRE		http://pbs.twimg.com/media/Fb94YGoXoAIb44k.jpg	photo	None	RT	None	None	1567103552559906818	@amuozp3	None	None	SomosPatriaQueSeRespeta	es	2022-08-26 12:47:52	False	https://pbs.twimg.com/profile_images/1563222139095830530/ux355tux_normal.jpg	https://twitter.com/guarico53/status/1567103822190858242	9.0	2022-09-06 10:54
